Reference	ID	Tags	OrigWords	Occurrence	TWLink
3:16	nf7v	name	נְחֶמְיָ֣ה	1	rc://*/tw/dict/bible/names/nehemiah
3:16	f9ap		הֶחֱזִיק֙	1	rc://*/tw/dict/bible/other/strength
3:16	tnps	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
3:16	nb5g		שַׂ֕ר	1	rc://*/tw/dict/bible/other/administration
3:16	y6dx		קִבְרֵ֣י	1	rc://*/tw/dict/bible/other/tomb
3:16	uwdt	name	דָוִ֔יד	1	rc://*/tw/dict/bible/names/david
3:16	jhwr		בֵּ֥ית	1	rc://*/tw/dict/bible/other/house
3:16	zs2u		הַ⁠גִּבֹּרִֽים	1	rc://*/tw/dict/bible/other/mighty
3:17	xuxq		הֶחֱזִ֥יקוּ	1	rc://*/tw/dict/bible/other/strength
3:17	kees	name	הַ⁠לְוִיִּ֖ם	1	rc://*/tw/dict/bible/names/levite
3:17	henc	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:17	unzx		יָד֣⁠וֹ	1	rc://*/tw/dict/bible/other/hand
3:17	kfcj		הֶחֱזִ֗יק	1	rc://*/tw/dict/bible/other/strength
3:17	yc74		שַׂר	1	rc://*/tw/dict/bible/other/administration
3:18	uauv		הֶחֱזִ֣יקוּ	1	rc://*/tw/dict/bible/other/strength
3:18	by9v	keyterm	אֲחֵי⁠הֶ֔ם	1	rc://*/tw/dict/bible/kt/brother
3:18	pvbd	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:18	qhu7		שַׂ֕ר	1	rc://*/tw/dict/bible/other/administration
3:19	z7s3		וַ⁠יְחַזֵּ֨ק	1	rc://*/tw/dict/bible/other/strength
3:19	tns3		יָד֜⁠וֹ	1	rc://*/tw/dict/bible/other/hand
3:19	g3km	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:19	g2h6		שַׂ֥ר	1	rc://*/tw/dict/bible/other/administration
3:19	bh6v	name	הַ⁠מִּצְפָּ֖ה	1	rc://*/tw/dict/bible/names/mizpah
3:20	a2at	name	בָּר֥וּךְ	1	rc://*/tw/dict/bible/names/baruch
3:20	jx6j		הֶחֱזִ֛יק	1	rc://*/tw/dict/bible/other/strength
3:20	b36g	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:20	xv4x		בֵּ֣ית	1	rc://*/tw/dict/bible/other/house
3:20	dmx3	keyterm	הַ⁠כֹּהֵ֖ן הַ⁠גָּדֽוֹל	1	rc://*/tw/dict/bible/kt/highpriest
3:21	f6ob	name	אוּרִיָּ֛ה	1	rc://*/tw/dict/bible/names/uriah
3:21	f4qt		הֶחֱזִ֗יק	1	rc://*/tw/dict/bible/other/strength
3:21	fdqy	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:21	zwv2	keyterm	בֶּן	2	rc://*/tw/dict/bible/kt/son
3:21	gxb5		בֵּ֣ית	1	rc://*/tw/dict/bible/other/house
3:21	t7rf		בֵּ֥ית	1	rc://*/tw/dict/bible/other/house
3:22	v86f		הֶחֱזִ֥יקוּ	1	rc://*/tw/dict/bible/other/strength
3:22	x5m8	keyterm	הַ⁠כֹּהֲנִ֖ים	1	rc://*/tw/dict/bible/kt/priest
3:23	psxk	name	בִּנְיָמִ֛ן	1	rc://*/tw/dict/bible/names/benjamin
3:23	qrnx		הֶחֱזִ֧יק	1	rc://*/tw/dict/bible/other/strength
3:23	dm6m		בֵּיתָ֑⁠ם	1	rc://*/tw/dict/bible/other/house
3:23	ahes		הֶחֱזִ֗יק	1	rc://*/tw/dict/bible/other/strength
3:23	tut7	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
3:23	hrw3	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:23	hwdt		בֵּיתֽ⁠וֹ	1	rc://*/tw/dict/bible/other/house
3:24	keau		הֶחֱזִ֗יק	1	rc://*/tw/dict/bible/other/strength
3:24	jjny	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:24	sw9q		מִ⁠בֵּ֣ית	1	rc://*/tw/dict/bible/other/house
3:25	gkck	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:25	q2fp		מִ⁠בֵּ֤ית	1	rc://*/tw/dict/bible/other/house
3:25	zg23		הַ⁠מֶּ֨לֶךְ֙	1	rc://*/tw/dict/bible/other/king
3:25	jkht		לַ⁠חֲצַ֣ר	1	rc://*/tw/dict/bible/other/courtyard
3:25	h4yb		הַ⁠מַּטָּרָ֑ה	1	rc://*/tw/dict/bible/other/prison
3:25	s6s6	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
3:26	vz78		שַׁ֤עַר	1	rc://*/tw/dict/bible/other/gate
3:27	k8vk		הֶחֱזִ֥יקוּ	1	rc://*/tw/dict/bible/other/strength
3:28	tvr9		שַׁ֣עַר	1	rc://*/tw/dict/bible/other/gate
3:28	hqyc		הַ⁠סּוּסִ֗ים	1	rc://*/tw/dict/bible/other/horse
3:28	sqmr		הֶחֱזִ֨יקוּ֙	1	rc://*/tw/dict/bible/other/strength
3:28	a2un	keyterm	הַ⁠כֹּ֣הֲנִ֔ים	1	rc://*/tw/dict/bible/kt/priest
3:28	aect		בֵּיתֽ⁠וֹ	1	rc://*/tw/dict/bible/other/house
3:29	yyfm	name	צָד֥וֹק	1	rc://*/tw/dict/bible/names/zadok
3:29	thbd		הֶחֱזִ֛יק	1	rc://*/tw/dict/bible/other/strength
3:29	t49y	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:29	ncch		בֵּית֑⁠וֹ	1	rc://*/tw/dict/bible/other/house
3:29	u7b6		הֶחֱזִיק֙	1	rc://*/tw/dict/bible/other/strength
3:29	q9s9	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
3:29	qthh		שֹׁמֵ֖ר	1	rc://*/tw/dict/bible/other/overseer
3:29	znkx		שַׁ֥עַר	1	rc://*/tw/dict/bible/other/gate
3:30	s1rq	name	חֲנַנְיָ֣ה	1	rc://*/tw/dict/bible/names/hananiah
3:30	urks		הֶחֱזִ֜יק	1	rc://*/tw/dict/bible/other/strength
3:30	ffz9	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
3:30	bw4n	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:30	uawx		הֶחֱזִ֗יק	1	rc://*/tw/dict/bible/other/strength
3:30	mdpv	keyterm	בֶּן	2	rc://*/tw/dict/bible/kt/son
3:31	jrcy		הֶחֱזִ֗יק	1	rc://*/tw/dict/bible/other/strength
3:31	s9kh	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:31	ttzk		בֵּ֥ית	1	rc://*/tw/dict/bible/other/house
3:31	gvbj		שַׁ֣עַר	1	rc://*/tw/dict/bible/other/gate
3:32	espr		לְ⁠שַׁ֣עַר	1	rc://*/tw/dict/bible/other/gate
3:32	xrmz		הַ⁠צֹּ֔אן	1	rc://*/tw/dict/bible/other/sheep
3:32	qfsr		הֶחֱזִ֥יקוּ	1	rc://*/tw/dict/bible/other/strength
4:1	dyzj		וַ⁠יַּלְעֵ֖ג	1	rc://*/tw/dict/bible/other/mock
4:1	q6wg	keyterm	הַ⁠יְּהוּדִֽים	1	rc://*/tw/dict/bible/kt/jew
4:2	n23q		לִ⁠פְנֵ֣י	1	rc://*/tw/dict/bible/other/face
4:2	naq4	keyterm	אֶחָ֗י⁠ו	1	rc://*/tw/dict/bible/kt/brother
4:2	dwav	name	שֹֽׁמְר֔וֹן	1	rc://*/tw/dict/bible/names/samaria
4:2	wc8w	keyterm	הַ⁠יְּהוּדִ֥ים	1	rc://*/tw/dict/bible/kt/jew
4:2	dznv	keyterm	הֲ⁠יַעַזְב֨וּ	1	rc://*/tw/dict/bible/kt/restore
4:2	naps		הֲ⁠יִזְבָּ֨חוּ֙	1	rc://*/tw/dict/bible/other/sacrifice
4:2	akad	keyterm	הַ⁠יְחַיּ֧וּ	1	rc://*/tw/dict/bible/kt/life
4:3	hpda	name	הָ⁠עַמֹּנִ֖י	1	rc://*/tw/dict/bible/names/ammon
4:4	u4f9	keyterm	אֱלֹהֵ֨י⁠נוּ֙	1	rc://*/tw/dict/bible/kt/god
4:4	wnzn		וְ⁠הָשֵׁ֥ב	1	rc://*/tw/dict/bible/other/return
4:4	c4u4		רֹאשָׁ֑⁠ם	1	rc://*/tw/dict/bible/other/head
4:4	vdem		שִׁבְיָֽה	1	rc://*/tw/dict/bible/other/captive
4:5	tvew	keyterm	עֲוֺנָ֔⁠ם	1	rc://*/tw/dict/bible/kt/iniquity
4:5	fctj	keyterm	וְ⁠חַטָּאתָ֖⁠ם	1	rc://*/tw/dict/bible/kt/sin
4:5	hqpa		מִ⁠לְּ⁠פָנֶ֣י⁠ךָ	1	rc://*/tw/dict/bible/other/face
4:5	wen4		תִּמָּחֶ֑ה	1	rc://*/tw/dict/bible/other/blotout
4:6	he69	keyterm	לֵ֦ב	1	rc://*/tw/dict/bible/kt/heart
4:7	st2f	name	וְ⁠הָ⁠עַמֹּנִ֜ים	1	rc://*/tw/dict/bible/names/ammon
4:7	t9rq	name	וְ⁠הָ⁠אַשְׁדּוֹדִ֗ים	1	rc://*/tw/dict/bible/names/ashdod
4:7	n6w6	name	יְרוּשָׁלִַ֔ם	1	rc://*/tw/dict/bible/names/jerusalem
4:8	nhza	name	בִּ⁠ירוּשָׁלִָ֑ם	1	rc://*/tw/dict/bible/names/jerusalem
4:9	rqma	keyterm	וַ⁠נִּתְפַּלֵּ֖ל	1	rc://*/tw/dict/bible/kt/pray
4:9	nteu	keyterm	אֱלֹהֵ֑י⁠נוּ	1	rc://*/tw/dict/bible/kt/god
4:9	p6vs		מִשְׁמָ֧ר	1	rc://*/tw/dict/bible/other/watch
4:9	m7ng		מִ⁠פְּנֵי⁠הֶֽם	1	rc://*/tw/dict/bible/other/face
4:10	gyeu	name	יְהוּדָ֗ה	1	rc://*/tw/dict/bible/names/judea
4:10	sek3		כֹּ֣חַ	1	rc://*/tw/dict/bible/other/strength
4:11	a7fq		צָרֵ֗י⁠נוּ	1	rc://*/tw/dict/bible/other/adversary
4:11	g7nw		יֵדְעוּ֙	1	rc://*/tw/dict/bible/other/know
4:12	b2su	keyterm	הַ⁠יְּהוּדִ֔ים	1	rc://*/tw/dict/bible/kt/jew
4:12	zce4		תָּשׁ֥וּבוּ	1	rc://*/tw/dict/bible/other/turn
4:13	w2yb		חַרְבֹתֵי⁠הֶ֛ם	1	rc://*/tw/dict/bible/other/sword
4:13	ppsf		רָמְחֵי⁠הֶ֖ם	1	rc://*/tw/dict/bible/other/spear
4:13	s5cb		וְ⁠קַשְּׁתֹתֵי⁠הֶֽם	1	rc://*/tw/dict/bible/other/bowweapon
4:14	pm8w		וָ⁠אָק֗וּם	1	rc://*/tw/dict/bible/other/raise
4:14	vdkq		הַ⁠חֹרִ֤ים	1	rc://*/tw/dict/bible/other/noble
4:14	m9bh		הַ⁠סְּגָנִים֙	1	rc://*/tw/dict/bible/other/ruler
4:14	d7tt	keyterm	תִּֽירְא֖וּ	1	rc://*/tw/dict/bible/kt/fear
4:14	jang		מִ⁠פְּנֵי⁠הֶ֑ם	1	rc://*/tw/dict/bible/other/face
4:14	fx6h	keyterm	אֲדֹנָ֞⁠י	1	rc://*/tw/dict/bible/kt/lord
4:14	steg	keyterm	וְ⁠הַ⁠נּוֹרָא֙	1	rc://*/tw/dict/bible/kt/fear
4:14	ss4g	keyterm	אֲחֵי⁠כֶם֙	1	rc://*/tw/dict/bible/kt/brother
4:14	v82s	keyterm	בְּנֵי⁠כֶ֣ם	1	rc://*/tw/dict/bible/kt/son
4:14	fz47		וּ⁠בָתֵּי⁠כֶֽם	1	rc://*/tw/dict/bible/other/house
4:15	qxr5		אוֹיְבֵ֨י⁠נוּ֙	1	rc://*/tw/dict/bible/other/adversary
4:15	hku9		נ֣וֹדַֽע	1	rc://*/tw/dict/bible/other/know
4:15	a6jq	keyterm	הָ⁠אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
4:15	wamq		וַנָּ֤שָׁב	1	rc://*/tw/dict/bible/other/return
4:16	wk8s		נְעָרַ⁠י֮	1	rc://*/tw/dict/bible/other/servant
4:16	dv84		וְ⁠הָ⁠רְמָחִ֣ים	1	rc://*/tw/dict/bible/other/spear
4:16	dsqm		הַ⁠מָּגִנִּ֔ים	1	rc://*/tw/dict/bible/other/shield
4:16	gy8w		וְ⁠הַ⁠קְּשָׁת֖וֹת	1	rc://*/tw/dict/bible/other/bowweapon
4:16	rya3		וְ⁠הַ⁠שִּׁרְיֹנִ֑ים	1	rc://*/tw/dict/bible/other/breastplate
4:16	tu52		וְ⁠הַ֨⁠שָּׂרִ֔ים	1	rc://*/tw/dict/bible/other/administration
4:16	n36d		בֵּ֥ית	1	rc://*/tw/dict/bible/other/house
4:16	fhcg	name	יְהוּדָֽה	1	rc://*/tw/dict/bible/names/judea
4:17	cp7m		יָד⁠וֹ֙	1	rc://*/tw/dict/bible/other/hand
4:18	qvps		חַרְבּ֛⁠וֹ	1	rc://*/tw/dict/bible/other/sword
4:18	cpn9		אֲסוּרִ֥ים	1	rc://*/tw/dict/bible/other/gird
4:18	npuc		מָתְנָ֖י⁠ו	1	rc://*/tw/dict/bible/other/loins
4:18	c6ag		בַּ⁠שּׁוֹפָ֖ר	1	rc://*/tw/dict/bible/other/horn
4:19	sdcr		הַ⁠חֹרִ֤ים	1	rc://*/tw/dict/bible/other/noble
4:19	g95u		הַ⁠סְּגָנִים֙	1	rc://*/tw/dict/bible/other/ruler
4:19	kcdr	keyterm	מֵ⁠אָחִֽי⁠ו	1	rc://*/tw/dict/bible/kt/brother
4:20	hff3		הַ⁠שּׁוֹפָ֔ר	1	rc://*/tw/dict/bible/other/horn
4:20	m2ce	keyterm	אֱלֹהֵ֖י⁠נוּ	1	rc://*/tw/dict/bible/kt/god
4:21	fvpj		בָּֽ⁠רְמָחִ֔ים	1	rc://*/tw/dict/bible/other/spear
4:22	p4kz		וְ⁠נַעֲר֔⁠וֹ	1	rc://*/tw/dict/bible/other/servant
4:22	jrbs	name	יְרוּשָׁלִָ֑ם	1	rc://*/tw/dict/bible/names/jerusalem
4:22	wn5s		מִשְׁמָ֖ר	1	rc://*/tw/dict/bible/other/watch
4:23	bwka	keyterm	וְ⁠אַחַ֣⁠י	1	rc://*/tw/dict/bible/kt/brother
4:23	quxd		וּ⁠נְעָרַ֗⁠י	1	rc://*/tw/dict/bible/other/servant
4:23	hx7n		הַ⁠מִּשְׁמָר֙	1	rc://*/tw/dict/bible/other/watch
5:1	gt2q		צַעֲקַ֥ת	1	rc://*/tw/dict/bible/other/cry
5:1	vrmf	keyterm	אֲחֵי⁠הֶ֖ם	1	rc://*/tw/dict/bible/kt/brother
5:1	vrhp	keyterm	הַ⁠יְּהוּדִֽים	1	rc://*/tw/dict/bible/kt/jew
5:2	yf6r	keyterm	בָּנֵ֥י⁠נוּ	1	rc://*/tw/dict/bible/kt/son
5:2	jkx9		דָגָ֖ן	1	rc://*/tw/dict/bible/other/grain
5:2	zp7x	keyterm	וְ⁠נִחְיֶֽה	1	rc://*/tw/dict/bible/kt/life
5:3	pcet		וּ⁠כְרָמֵ֥י⁠נוּ	1	rc://*/tw/dict/bible/other/vineyard
5:3	pugq		וּ⁠בָתֵּ֖י⁠נוּ	1	rc://*/tw/dict/bible/other/house
5:3	vwzt		דָגָ֖ן	1	rc://*/tw/dict/bible/other/grain
5:3	hh3b		בָּ⁠רָעָֽב	1	rc://*/tw/dict/bible/other/famine
5:4	gf9g		כֶ֖סֶף	1	rc://*/tw/dict/bible/other/silver
5:4	r94q		לְ⁠מִדַּ֣ת	1	rc://*/tw/dict/bible/other/tax
5:4	p7nd		הַ⁠מֶּ֑לֶךְ	1	rc://*/tw/dict/bible/other/king
5:4	bahs		וּ⁠כְרָמֵֽי⁠נוּ	1	rc://*/tw/dict/bible/other/vineyard
5:5	tshy	keyterm	כִּ⁠בְשַׂ֤ר	1	rc://*/tw/dict/bible/kt/flesh
5:5	jbna	keyterm	אַחֵ֨י⁠נוּ֙	1	rc://*/tw/dict/bible/kt/brother
5:5	h9sx	keyterm	בְּשָׂרֵ֔⁠נוּ	1	rc://*/tw/dict/bible/kt/flesh
5:5	a72r	keyterm	כִּ⁠בְנֵי⁠הֶ֖ם	1	rc://*/tw/dict/bible/kt/son
5:5	mhs6	keyterm	בָּנֵ֑י⁠נוּ	1	rc://*/tw/dict/bible/kt/son
5:5	gt3a	keyterm	בָּנֵ֨י⁠נוּ	1	rc://*/tw/dict/bible/kt/son
5:5	efbc		לַ⁠עֲבָדִ֗ים	1	rc://*/tw/dict/bible/other/servant
5:5	ymp8		יָדֵ֔⁠נוּ	1	rc://*/tw/dict/bible/other/hand
5:5	pyme		וּ⁠כְרָמֵ֖י⁠נוּ	1	rc://*/tw/dict/bible/other/vineyard
5:7	dxfx		וַ⁠יִּמָּלֵ֨ךְ	1	rc://*/tw/dict/bible/other/reign
5:7	wu88	keyterm	לִבִּ֜⁠י	1	rc://*/tw/dict/bible/kt/heart
5:7	k7jy		הַ⁠חֹרִ֣ים	1	rc://*/tw/dict/bible/other/noble
5:7	jtqc		הַ⁠סְּגָנִ֔ים	1	rc://*/tw/dict/bible/other/ruler
5:7	gchy	keyterm	בְּ⁠אָחִ֖י⁠ו	1	rc://*/tw/dict/bible/kt/brother
5:7	p9na		קְהִלָּ֥ה	1	rc://*/tw/dict/bible/other/assembly
5:8	cu7n	keyterm	אַחֵ֨י⁠נוּ	1	rc://*/tw/dict/bible/kt/brother
5:8	cbu9	keyterm	הַ⁠יְּהוּדִ֜ים	1	rc://*/tw/dict/bible/kt/jew
5:8	jpm7		לַ⁠גּוֹיִם֙	1	rc://*/tw/dict/bible/other/nation
5:8	ysg8	keyterm	אֲחֵי⁠כֶ֖ם	1	rc://*/tw/dict/bible/kt/brother
5:9	vw5t	keyterm	ט֥וֹב	1	rc://*/tw/dict/bible/kt/good
5:9	t48w	keyterm	בְּ⁠יִרְאַ֤ת	1	rc://*/tw/dict/bible/kt/fear
5:9	waxh	keyterm	אֱלֹהֵ֨י⁠נוּ֙	1	rc://*/tw/dict/bible/kt/god
5:9	az7y		תֵּלֵ֔כוּ	1	rc://*/tw/dict/bible/other/walk
5:9	pd97		מֵ⁠חֶרְפַּ֖ת	1	rc://*/tw/dict/bible/other/shame
5:9	rdhd		הַ⁠גּוֹיִ֥ם	1	rc://*/tw/dict/bible/other/nation
5:9	es8p		אוֹיְבֵֽי⁠נוּ	1	rc://*/tw/dict/bible/other/adversary
5:10	hhak	keyterm	אַחַ֣⁠י	1	rc://*/tw/dict/bible/kt/brother
5:10	p6pr		וּ⁠נְעָרַ֔⁠י	1	rc://*/tw/dict/bible/other/servant
5:10	uvrt		כֶּ֣סֶף	1	rc://*/tw/dict/bible/other/silver
5:10	j9pz		וְ⁠דָגָ֑ן	1	rc://*/tw/dict/bible/other/grain
5:10	huq4		נַֽעַזְבָה	1	rc://*/tw/dict/bible/other/forsaken
5:11	emma		הָשִׁיבוּ֩	1	rc://*/tw/dict/bible/other/return
5:11	vvja		כַּרְמֵי⁠הֶ֥ם	1	rc://*/tw/dict/bible/other/vineyard
5:11	h7b8		זֵיתֵי⁠הֶ֖ם	1	rc://*/tw/dict/bible/other/olive
5:11	jguy		וּ⁠בָתֵּי⁠הֶ֑ם	1	rc://*/tw/dict/bible/other/house
5:11	j2nr		הַ⁠כֶּ֤סֶף	1	rc://*/tw/dict/bible/other/silver
5:11	gnb2		וְ⁠הַ⁠דָּגָן֙	1	rc://*/tw/dict/bible/other/grain
5:11	pz6p		הַ⁠תִּיר֣וֹשׁ	1	rc://*/tw/dict/bible/other/wine
5:11	ce5u		וְ⁠הַ⁠יִּצְהָ֔ר	1	rc://*/tw/dict/bible/other/oil
5:12	u3mq		נָשִׁ֗יב	1	rc://*/tw/dict/bible/other/return
5:12	nydv		נְבַקֵּ֔שׁ	1	rc://*/tw/dict/bible/other/seek
5:12	pd2g	keyterm	וָ⁠אֶקְרָא֙	1	rc://*/tw/dict/bible/kt/call
5:12	r3d9	keyterm	הַ⁠כֹּ֣הֲנִ֔ים	1	rc://*/tw/dict/bible/kt/priest
5:12	sw9x		וָֽ⁠אַשְׁבִּיעֵ֔⁠ם	1	rc://*/tw/dict/bible/other/oath
5:13	brjm	keyterm	הָֽ⁠אֱלֹהִ֟ים	1	rc://*/tw/dict/bible/kt/god
5:13	gvd5		מִ⁠בֵּית⁠וֹ֙	1	rc://*/tw/dict/bible/other/house
5:13	u94u		הַ⁠קָּהָ֜ל	1	rc://*/tw/dict/bible/other/assembly
5:13	c8sx	keyterm	אָמֵ֗ן	1	rc://*/tw/dict/bible/kt/amen
5:13	sst6		וַֽ⁠יְהַלְלוּ֙	1	rc://*/tw/dict/bible/other/praise
5:13	m8em	keyterm	יְהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
5:14	bwvd	keyterm	צִוָּ֣ה	1	rc://*/tw/dict/bible/kt/appoint
5:14	zqd3		פֶּחָ⁠ם֮	1	rc://*/tw/dict/bible/other/governor
5:14	zzad	name	יְהוּדָה֒	1	rc://*/tw/dict/bible/names/judea
5:14	pwvt	name	לְ⁠אַרְתַּחְשַׁ֣סְתְּא	1	rc://*/tw/dict/bible/names/artaxerxes
5:14	kpxy		הַ⁠מֶּ֔לֶךְ	1	rc://*/tw/dict/bible/other/king
5:14	v8q7	keyterm	וְ⁠אַחַ֔⁠י	1	rc://*/tw/dict/bible/kt/brother
5:14	jf2a		לֶ֥חֶם	1	rc://*/tw/dict/bible/other/bread
5:14	xbpr		הַ⁠פֶּ֖חָה	1	rc://*/tw/dict/bible/other/governor
5:15	g6fc		וְ⁠הַ⁠פַּחוֹת֩	1	rc://*/tw/dict/bible/other/governor
5:15	n9z3		וָ⁠יַ֨יִן֙	1	rc://*/tw/dict/bible/other/wine
5:15	gq2j		כֶּֽסֶף	1	rc://*/tw/dict/bible/other/silver
5:15	shtp		שָׁלְט֣וּ	1	rc://*/tw/dict/bible/other/oppress
5:15	he8y		מִ⁠פְּנֵ֖י	1	rc://*/tw/dict/bible/other/face
5:15	tvue	keyterm	יִרְאַ֥ת	1	rc://*/tw/dict/bible/kt/fear
5:15	hyma	keyterm	אֱלֹהִֽים	1	rc://*/tw/dict/bible/kt/god
5:16	nmgu		נְעָרַ֔⁠י	1	rc://*/tw/dict/bible/other/servant
5:17	fnah	keyterm	וְ⁠הַ⁠יְּהוּדִ֨ים	1	rc://*/tw/dict/bible/kt/jew
5:17	zehz		וְ⁠הַ⁠סְּגָנִ֜ים	1	rc://*/tw/dict/bible/other/ruler
5:17	nd5d		הַ⁠גּוֹיִ֥ם	1	rc://*/tw/dict/bible/other/nation
5:18	u4bc		צֹ֠אן	1	rc://*/tw/dict/bible/other/sheep
5:18	qz6t		יַ֖יִן	1	rc://*/tw/dict/bible/other/wine
5:18	vq25		לֶ֤חֶם	1	rc://*/tw/dict/bible/other/bread
5:18	fxpv		הַ⁠פֶּחָה֙	1	rc://*/tw/dict/bible/other/governor
5:18	cp6s		בִקַּ֔שְׁתִּי	1	rc://*/tw/dict/bible/other/seek
5:19	b7q2	keyterm	אֱלֹהַ֖⁠י	1	rc://*/tw/dict/bible/kt/god
5:19	gdxu	keyterm	לְ⁠טוֹבָ֑ה	1	rc://*/tw/dict/bible/kt/good
5:19	ackg		הָ⁠עָ֥ם	1	rc://*/tw/dict/bible/other/peoplegroup
6:1	ey77		אֹֽיְבֵ֗י⁠נוּ	1	rc://*/tw/dict/bible/other/adversary
6:1	gd7b		הָ⁠עֵ֣ת	1	rc://*/tw/dict/bible/other/time
6:1	jpns		בַ⁠שְּׁעָרִֽים	1	rc://*/tw/dict/bible/other/gate
6:2	azzx	keyterm	רָעָֽה	1	rc://*/tw/dict/bible/kt/evil
6:3	te3b		מַלְאָכִים֙	1	rc://*/tw/dict/bible/other/messenger
6:4	gvf7		וָ⁠אָשִׁ֥יב	1	rc://*/tw/dict/bible/other/return
6:5	ufgp		נַעֲר֑⁠וֹ	1	rc://*/tw/dict/bible/other/servant
6:5	jtdr		בְּ⁠יָדֽ⁠וֹ	1	rc://*/tw/dict/bible/other/hand
6:6	zgd2		בַּ⁠גּוֹיִ֤ם	1	rc://*/tw/dict/bible/other/nation
6:6	grym	keyterm	וְ⁠הַ⁠יְּהוּדִים֙	1	rc://*/tw/dict/bible/kt/jew
6:6	t6cv		לִ⁠מְר֔וֹד	1	rc://*/tw/dict/bible/other/rebel
6:6	db6w		לְ⁠מֶ֔לֶךְ	1	rc://*/tw/dict/bible/other/king
6:7	fmsh	keyterm	נְבִיאִ֡ים	1	rc://*/tw/dict/bible/kt/prophet
6:7	ypat	keyterm	לִ⁠קְרֹא֩	1	rc://*/tw/dict/bible/kt/call
6:7	qwza	name	בִֽ⁠ירוּשָׁלִַ֜ם	1	rc://*/tw/dict/bible/names/jerusalem
6:7	c86m		מֶ֚לֶךְ	1	rc://*/tw/dict/bible/other/king
6:7	pkuy	name	בִּֽ⁠יהוּדָ֔ה	1	rc://*/tw/dict/bible/names/judea
6:7	h759		לַ⁠מֶּ֔לֶךְ	1	rc://*/tw/dict/bible/other/king
6:8	xdyx	keyterm	מִֽ⁠לִּבְּ⁠ךָ֖	1	rc://*/tw/dict/bible/kt/heart
6:9	x5dr	keyterm	מְיָֽרְאִ֤ים	1	rc://*/tw/dict/bible/kt/fear
6:9	asgw		יְדֵי⁠הֶ֛ם	1	rc://*/tw/dict/bible/other/hand
6:9	wggs		חַזֵּ֥ק	1	rc://*/tw/dict/bible/other/strength
6:9	gdu6		יָדָֽ⁠י	1	rc://*/tw/dict/bible/other/hand
6:10	gqjc		בֵּ֣ית	1	rc://*/tw/dict/bible/other/house
6:10	q746	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
6:10	cpqh	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
6:10	xxk8	keyterm	בֵּ֨ית	1	rc://*/tw/dict/bible/kt/temple
6:10	w5uy	keyterm	הָ⁠אֱלֹהִ֜ים	1	rc://*/tw/dict/bible/kt/god
6:10	fc87	keyterm	הַֽ⁠הֵיכָ֗ל	1	rc://*/tw/dict/bible/kt/temple
6:10	c6ku	keyterm	הַ⁠הֵיכָ֔ל	1	rc://*/tw/dict/bible/kt/temple
6:11	rqsq	keyterm	הַ⁠הֵיכָ֖ל	1	rc://*/tw/dict/bible/kt/temple
6:11	yahb	keyterm	וָ⁠חָ֑י	1	rc://*/tw/dict/bible/kt/life
6:12	uztv	keyterm	אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
6:13	cseb	keyterm	אִירָ֥א	1	rc://*/tw/dict/bible/kt/fear
6:13	j4tz	keyterm	וְ⁠חָטָ֑אתִי	1	rc://*/tw/dict/bible/kt/sin
6:13	rxu9	keyterm	לְ⁠שֵׁ֣ם	1	rc://*/tw/dict/bible/kt/name
6:13	m563	keyterm	רָ֔ע	1	rc://*/tw/dict/bible/kt/evil
6:13	gd8e		יְחָֽרְפֽוּ⁠נִי	1	rc://*/tw/dict/bible/other/shame
6:14	yjxw	keyterm	אֱלֹהַ֛⁠י	1	rc://*/tw/dict/bible/kt/god
6:14	y8sv	keyterm	הַ⁠נְּבִיאָה֙	1	rc://*/tw/dict/bible/kt/prophet
6:14	n7jb	keyterm	הַ⁠נְּבִיאִ֔ים	1	rc://*/tw/dict/bible/kt/prophet
6:14	c7fs	keyterm	מְיָֽרְאִ֥ים	1	rc://*/tw/dict/bible/kt/fear
6:16	wrdm		א֣וֹיְבֵ֔י⁠נוּ	1	rc://*/tw/dict/bible/other/adversary
6:16	bshy		הַ⁠גּוֹיִם֙	1	rc://*/tw/dict/bible/other/nation
